char, level, race, charclass, zone, guild, timestamp
57770,67,Blood Elf,Warlock,Arathi Basin,165,01/01/08 00:05:43
54534,68,Blood Elf,Priest,Dustwallow Marsh,-1,01/01/08 00:05:48
35336,67,Blood Elf,Paladin,Undercity,19,01/01/08 00:05:48
41519,69,Blood Elf,Mage,Terokkar Forest,282,01/01/08 00:05:48
47880,66,Blood Elf,Hunter,Nagrand,53,01/01/08 00:05:48
41661,67,Blood Elf,Warlock,Nagrand,53,01/01/08 00:05:48
41029,69,Blood Elf,Paladin,The Steamvault,5,01/01/08 00:05:48
38495,67,Blood Elf,Paladin,Netherstorm,62,01/01/08 00:05:48
58813,68,Blood Elf,Hunter,Silvermoon City,165,01/01/08 00:05:48
57770,67,Blood Elf,Warlock,Arathi Basin,165,01/01/08 00:05:48
61505,69,Blood Elf,Rogue,Arathi Basin,174,01/01/08 00:05:48
52793,70,Blood Elf,Paladin,The Arcatraz,103,01/01/08 00:05:53
35729,70,Blood Elf,Paladin,Dustwallow Marsh,189,01/01/08 00:05:53
34454,70,Blood Elf,Paladin,Undercity,103,01/01/08 00:05:53
17230,70,Blood Elf,Paladin,Undercity,53,01/01/08 00:05:53
42099,70,Blood Elf,Paladin,Tirisfal Glades,9,01/01/08 00:05:53
61560,70,Blood Elf,Paladin,Shattrath City,204,01/01/08 00:05:53
36442,70,Blood Elf,Paladin,Shattrath City,-1,01/01/08 00:05:53
35004,70,Blood Elf,Paladin,Eye of the Storm,167,01/01/08 00:05:53
51138,70,Blood Elf,Paladin,The Botanica,189,01/01/08 00:05:53
39107,70,Blood Elf,Paladin,The Botanica,103,01/01/08 00:05:53
35760,70,Blood Elf,Paladin,Terokkar Forest,53,01/01/08 00:05:53
62933,70,Blood Elf,Paladin,The Underbog,35,01/01/08 00:05:53
35204,70,Blood Elf,Paladin,The Underbog,35,01/01/08 00:05:53
51444,70,Blood Elf,Paladin,Netherstorm,103,01/01/08 00:05:53
57101,70,Blood Elf,Paladin,Netherstorm,165,01/01/08 00:05:53
65547,70,Blood Elf,Paladin,Netherstorm,204,01/01/08 00:05:53
50046,70,Blood Elf,Paladin,Netherstorm,-1,01/01/08 00:05:53
49788,70,Blood Elf,Paladin,Netherstorm,104,01/01/08 00:05:53
59548,70,Blood Elf,Paladin,Arathi Basin,282,01/01/08 00:05:53
40469,70,Blood Elf,Paladin,Ghostlands,174,01/01/08 00:05:53
36328,70,Blood Elf,Hunter,Blade's Edge Mountains,289,01/01/08 00:05:58
52103,70,Blood Elf,Hunter,Auchenai Crypts,53,01/01/08 00:05:58
35143,70,Blood Elf,Hunter,Orgrimmar,5,01/01/08 00:05:58
38324,70,Blood Elf,Hunter,Orgrimmar,-1,01/01/08 00:05:58
44398,70,Blood Elf,Hunter,Alterac Valley,35,01/01/08 00:05:58
55667,70,Blood Elf,Hunter,Undercity,101,01/01/08 00:05:58
52549,70,Blood Elf,Hunter,Shadowmoon Valley,103,01/01/08 00:05:58
44354,70,Blood Elf,Hunter,Shattrath City,189,01/01/08 00:05:58
38081,70,Blood Elf,Hunter,The Botanica,189,01/01/08 00:05:58
63335,70,Blood Elf,Hunter,Netherstorm,103,01/01/08 00:05:58
53170,70,Blood Elf,Hunter,Netherstorm,103,01/01/08 00:05:58
52445,70,Blood Elf,Hunter,The Barrens,291,01/01/08 00:05:58
59467,70,Blood Elf,Rogue,Hall of Legends,165,01/01/08 00:06:03
49810,70,Blood Elf,Rogue,Shattrath City,103,01/01/08 00:06:03
46803,70,Blood Elf,Priest,Hall of Legends,101,01/01/08 00:06:08
52362,70,Blood Elf,Priest,Hellfire Peninsula,167,01/01/08 00:06:08
51738,70,Blood Elf,Priest,Alterac Valley,104,01/01/08 00:06:08
45918,70,Blood Elf,Priest,Undercity,167,01/01/08 00:06:08
55037,70,Blood Elf,Priest,Shadowmoon Valley,167,01/01/08 00:06:08
55791,70,Blood Elf,Priest,Shattrath City,104,01/01/08 00:06:08
39590,70,Blood Elf,Priest,Shattrath City,216,01/01/08 00:06:08
59334,70,Blood Elf,Priest,Shattrath City,167,01/01/08 00:06:08
43945,70,Blood Elf,Priest,Shattrath City,19,01/01/08 00:06:08
38082,70,Blood Elf,Priest,The Botanica,189,01/01/08 00:06:08
58074,70,Blood Elf,Priest,Netherstorm,-1,01/01/08 00:06:08
58710,70,Blood Elf,Priest,Arathi Basin,5,01/01/08 00:06:08
36139,70,Blood Elf,Warlock,Orgrimmar,53,01/01/08 00:06:13
52944,70,Blood Elf,Warlock,Undercity,101,01/01/08 00:06:13
53229,70,Blood Elf,Warlock,Undercity,281,01/01/08 00:06:13
34673,70,Blood Elf,Warlock,Undercity,53,01/01/08 00:06:13
58242,70,Blood Elf,Warlock,Shadowmoon Valley,167,01/01/08 00:06:13
9486,70,Blood Elf,Warlock,Shattrath City,101,01/01/08 00:06:13
40092,70,Blood Elf,Warlock,Shattrath City,167,01/01/08 00:06:13
60343,70,Blood Elf,Warlock,Shattrath City,104,01/01/08 00:06:13
36187,70,Blood Elf,Warlock,Shattrath City,103,01/01/08 00:06:13
60168,70,Blood Elf,Warlock,Shattrath City,5,01/01/08 00:06:13
45029,70,Blood Elf,Warlock,The Botanica,53,01/01/08 00:06:13
62426,70,Blood Elf,Warlock,Western Plaguelands,174,01/01/08 00:06:13
45491,70,Blood Elf,Mage,Winterspring,79,01/01/08 00:06:18
35622,70,Blood Elf,Mage,Dustwallow Marsh,189,01/01/08 00:06:18
53911,70,Blood Elf,Mage,Alterac Valley,161,01/01/08 00:06:18
55051,70,Blood Elf,Mage,Alterac Valley,103,01/01/08 00:06:18
53228,70,Blood Elf,Mage,Undercity,281,01/01/08 00:06:18
16156,70,Blood Elf,Mage,Warsong Gulch,103,01/01/08 00:06:18
35697,70,Blood Elf,Mage,The Botanica,189,01/01/08 00:06:18
60250,70,Blood Elf,Mage,Netherstorm,101,01/01/08 00:06:18
59425,1,Orc,Rogue,Orgrimmar,165,01/01/08 00:11:52
65415,10,Orc,Warrior,Orgrimmar,-1,01/01/08 00:11:52
65494,9,Orc,Hunter,Durotar,-1,01/01/08 00:11:52
65325,14,Orc,Warrior,Ghostlands,-1,01/01/08 00:11:52
65490,18,Orc,Hunter,Ghostlands,-1,01/01/08 00:11:52
61239,68,Orc,Hunter,Blade's Edge Mountains,243,01/01/08 00:12:02
59772,69,Orc,Warrior,Shadowmoon Valley,35,01/01/08 00:12:02
14525,68,Orc,Warlock,Warsong Gulch,23,01/01/08 00:12:02
22937,69,Orc,Rogue,Warsong Gulch,243,01/01/08 00:12:02
48432,70,Orc,Warrior,Blade's Edge Mountains,79,01/01/08 00:12:07
582,70,Orc,Warrior,Sethekk Halls,19,01/01/08 00:12:07
22307,70,Orc,Warrior,Orgrimmar,174,01/01/08 00:12:07
1003,70,Orc,Warrior,Orgrimmar,204,01/01/08 00:12:07
49944,70,Orc,Warrior,Orgrimmar,167,01/01/08 00:12:07
22466,70,Orc,Warrior,Undercity,101,01/01/08 00:12:07
33256,70,Orc,Warrior,Warsong Gulch,53,01/01/08 00:12:07
2663,70,Orc,Warrior,Shattrath City,53,01/01/08 00:12:07
62,70,Orc,Warrior,Terokkar Forest,5,01/01/08 00:12:07
10223,70,Orc,Warrior,Netherstorm,5,01/01/08 00:12:07
22594,70,Orc,Hunter,Hellfire Peninsula,35,01/01/08 00:12:12
2796,70,Orc,Hunter,Tanaris,19,01/01/08 00:12:12
62095,70,Orc,Hunter,Auchenai Crypts,35,01/01/08 00:12:12
19050,70,Orc,Hunter,Orgrimmar,-1,01/01/08 00:12:12
22557,70,Orc,Hunter,Orgrimmar,103,01/01/08 00:12:12
22555,70,Orc,Hunter,Orgrimmar,104,01/01/08 00:12:12
753,70,Orc,Hunter,Orgrimmar,53,01/01/08 00:12:12
980,70,Orc,Hunter,Orgrimmar,79,01/01/08 00:12:12
22271,70,Orc,Hunter,Undercity,101,01/01/08 00:12:12
1379,70,Orc,Hunter,Shadowmoon Valley,53,01/01/08 00:12:12
25501,70,Orc,Hunter,Shadowmoon Valley,-1,01/01/08 00:12:12
54676,70,Orc,Hunter,Shattrath City,282,01/01/08 00:12:12
44477,70,Orc,Hunter,Shattrath City,167,01/01/08 00:12:12
16817,70,Orc,Hunter,Eye of the Storm,9,01/01/08 00:12:12
64,70,Orc,Hunter,Eye of the Storm,5,01/01/08 00:12:12
7127,70,Orc,Hunter,The Steamvault,5,01/01/08 00:12:12
62580,70,Orc,Hunter,The Mechanar,216,01/01/08 00:12:12
4002,70,Orc,Hunter,The Mechanar,5,01/01/08 00:12:12
44,70,Orc,Rogue,Orgrimmar,5,01/01/08 00:12:17
61421,70,Orc,Rogue,Alterac Valley,103,01/01/08 00:12:17
57137,70,Orc,Rogue,Alterac Valley,103,01/01/08 00:12:17
22424,70,Orc,Shaman,Orgrimmar,5,01/01/08 00:12:23
36,70,Orc,Shaman,Shattrath City,101,01/01/08 00:12:23
9085,70,Orc,Shaman,Durotar,101,01/01/08 00:12:23
23807,70,Orc,Shaman,Durotar,174,01/01/08 00:12:23
5088,70,Orc,Warlock,Blade's Edge Mountains,9,01/01/08 00:12:28
24815,70,Orc,Warlock,Shattrath City,104,01/01/08 00:12:28
49719,70,Orc,Warlock,Netherstorm,79,01/01/08 00:12:28
27427,23,Tauren,Shaman,Undercity,160,01/01/08 00:12:33
60859,44,Tauren,Shaman,Warsong Gulch,228,01/01/08 00:12:33
62023,49,Tauren,Shaman,Warsong Gulch,-1,01/01/08 00:12:33
65180,26,Tauren,Warrior,Ashenvale,35,01/01/08 00:12:33
65181,26,Tauren,Shaman,Ashenvale,35,01/01/08 00:12:33
64136,34,Tauren,Druid,Stranglethorn Vale,220,01/01/08 00:12:33
64655,35,Tauren,Druid,Stranglethorn Vale,282,01/01/08 00:12:33
65549,5,Tauren,Druid,Mulgore,-1,01/01/08 00:12:33
65531,13,Tauren,Druid,The Barrens,282,01/01/08 00:12:33
65444,17,Tauren,Druid,The Barrens,291,01/01/08 00:12:33
55787,19,Tauren,Druid,The Barrens,-1,01/01/08 00:12:33
64297,48,Tauren,Warrior,The Barrens,-1,01/01/08 00:12:33
63541,28,Tauren,Druid,Thunder Bluff,282,01/01/08 00:12:33
63599,60,Tauren,Shaman,Hellfire Peninsula,79,01/01/08 00:12:38
48670,54,Tauren,Druid,Orgrimmar,282,01/01/08 00:12:38
9583,56,Tauren,Warrior,Orgrimmar,205,01/01/08 00:12:38
60782,59,Tauren,Druid,Silithus,165,01/01/08 00:12:38
63604,57,Tauren,Druid,Durotar,293,01/01/08 00:12:38
55922,64,Tauren,Shaman,Terokkar Forest,167,01/01/08 00:12:38
3565,56,Tauren,Warrior,Badlands,273,01/01/08 00:12:38
31524,53,Tauren,Warrior,Feralas,-1,01/01/08 00:12:38
37039,64,Tauren,Druid,Zangarmarsh,53,01/01/08 00:12:38
112,64,Tauren,Druid,Zangarmarsh,243,01/01/08 00:12:38
41715,64,Tauren,Warrior,Zangarmarsh,-1,01/01/08 00:12:38
61510,63,Tauren,Hunter,Thunder Bluff,251,01/01/08 00:12:38
61736,67,Tauren,Warrior,Blade's Edge Mountains,243,01/01/08 00:12:43
12295,69,Tauren,Druid,Blade's Edge Mountains,104,01/01/08 00:12:43
24767,67,Tauren,Shaman,Hellfire Peninsula,35,01/01/08 00:12:43
1617,70,Tauren,Warrior,Blade's Edge Mountains,243,01/01/08 00:12:48
23577,70,Tauren,Warrior,Hellfire Peninsula,103,01/01/08 00:12:48
1316,70,Tauren,Warrior,Auchenai Crypts,103,01/01/08 00:12:48
37029,70,Tauren,Warrior,Orgrimmar,-1,01/01/08 00:12:48
24209,70,Tauren,Warrior,Orgrimmar,204,01/01/08 00:12:48
140,70,Tauren,Warrior,Shadowmoon Valley,5,01/01/08 00:12:48
26111,70,Tauren,Warrior,Warsong Gulch,104,01/01/08 00:12:48
22071,70,Tauren,Warrior,Warsong Gulch,103,01/01/08 00:12:48
21861,70,Tauren,Warrior,Eye of the Storm,101,01/01/08 00:12:48
1274,70,Tauren,Warrior,Netherstorm,104,01/01/08 00:12:48
26843,70,Tauren,Warrior,Deadwind Pass,189,01/01/08 00:12:48
22541,70,Tauren,Warrior,Arathi Basin,-1,01/01/08 00:12:48
4399,70,Tauren,Warrior,The Mechanar,266,01/01/08 00:12:48
16968,70,Tauren,Warrior,The Mechanar,220,01/01/08 00:12:48
11609,70,Tauren,Hunter,Orgrimmar,216,01/01/08 00:12:53
22793,70,Tauren,Hunter,Orgrimmar,-1,01/01/08 00:12:53
21880,70,Tauren,Hunter,Alterac Valley,204,01/01/08 00:12:53
133,70,Tauren,Hunter,Shattrath City,-1,01/01/08 00:12:53
24388,70,Tauren,Hunter,Eye of the Storm,-1,01/01/08 00:12:53
23487,70,Tauren,Hunter,Terokkar Forest,101,01/01/08 00:12:53
2158,70,Tauren,Hunter,Arathi Basin,5,01/01/08 00:12:53
3249,70,Tauren,Hunter,Arathi Basin,19,01/01/08 00:12:53
3275,70,Tauren,Shaman,Sethekk Halls,19,01/01/08 00:12:58
1195,70,Tauren,Shaman,Sethekk Halls,19,01/01/08 00:12:58
26235,70,Tauren,Shaman,Orgrimmar,53,01/01/08 00:12:58
32438,70,Tauren,Shaman,Shadowmoon Valley,35,01/01/08 00:12:58
21828,70,Tauren,Shaman,Warsong Gulch,204,01/01/08 00:12:58
60179,70,Tauren,Shaman,Shattrath City,53,01/01/08 00:12:58
30078,70,Tauren,Shaman,The Steamvault,5,01/01/08 00:12:58
39365,70,Tauren,Shaman,Netherstorm,35,01/01/08 00:12:58
46794,70,Tauren,Shaman,Arathi Basin,204,01/01/08 00:12:58
4989,70,Tauren,Shaman,The Mechanar,5,01/01/08 00:12:58
16884,70,Tauren,Shaman,The Mechanar,103,01/01/08 00:12:58
22379,70,Tauren,Shaman,The Mechanar,103,01/01/08 00:12:58
19085,70,Tauren,Druid,The Arcatraz,103,01/01/08 00:13:03
64923,70,Tauren,Druid,Tanaris,103,01/01/08 00:13:03
91,70,Tauren,Druid,Tanaris,103,01/01/08 00:13:03
178,70,Tauren,Druid,Undercity,9,01/01/08 00:13:03
20521,70,Tauren,Druid,Undercity,9,01/01/08 00:13:03
22350,70,Tauren,Druid,Warsong Gulch,104,01/01/08 00:13:03
21885,70,Tauren,Druid,Shattrath City,101,01/01/08 00:13:03
42267,70,Tauren,Druid,Shattrath City,79,01/01/08 00:13:03
22653,70,Tauren,Druid,The Botanica,204,01/01/08 00:13:03
59029,70,Tauren,Druid,The Steamvault,103,01/01/08 00:13:03
27554,70,Tauren,Druid,Arathi Basin,235,01/01/08 00:13:03
12213,1,Troll,Shaman,Orgrimmar,277,01/01/08 00:13:08
65436,15,Troll,Hunter,Orgrimmar,259,01/01/08 00:13:08
29896,17,Troll,Hunter,Orgrimmar,167,01/01/08 00:13:08
182,1,Troll,Hunter,Durotar,-1,01/01/08 00:13:08
64875,28,Troll,Hunter,Ashenvale,-1,01/01/08 00:13:08
64650,28,Troll,Hunter,Stonetalon Mountains,251,01/01/08 00:13:08
65077,24,Troll,Hunter,The Barrens,-1,01/01/08 00:13:08
10263,57,Troll,Rogue,Winterspring,79,01/01/08 00:13:13
22488,63,Troll,Hunter,Zangarmarsh,156,01/01/08 00:13:13
64580,54,Troll,Hunter,Thunder Bluff,282,01/01/08 00:13:13
1484,69,Troll,Rogue,Blade's Edge Mountains,161,01/01/08 00:13:18
47531,68,Troll,Rogue,Undercity,103,01/01/08 00:13:18
417,70,Troll,Warrior,Warsong Gulch,101,01/01/08 00:13:24
22629,70,Troll,Warrior,Shattrath City,101,01/01/08 00:13:24
230,70,Troll,Warrior,Netherstorm,103,01/01/08 00:13:24
32661,70,Troll,Hunter,Blade's Edge Mountains,62,01/01/08 00:13:29
25687,70,Troll,Hunter,Orgrimmar,243,01/01/08 00:13:29
50401,70,Troll,Hunter,Orgrimmar,103,01/01/08 00:13:29
46502,70,Troll,Hunter,Undercity,161,01/01/08 00:13:29
46755,70,Troll,Hunter,Warsong Gulch,167,01/01/08 00:13:29
29710,70,Troll,Hunter,Warsong Gulch,79,01/01/08 00:13:29
26278,70,Troll,Hunter,Tirisfal Glades,-1,01/01/08 00:13:29
22167,70,Troll,Hunter,Shattrath City,103,01/01/08 00:13:29
22155,70,Troll,Hunter,Shattrath City,104,01/01/08 00:13:29
22474,70,Troll,Hunter,Terokkar Forest,53,01/01/08 00:13:29
22368,70,Troll,Hunter,Terokkar Forest,103,01/01/08 00:13:29
24854,70,Troll,Hunter,Felwood,-1,01/01/08 00:13:29
22246,70,Troll,Hunter,Arathi Basin,243,01/01/08 00:13:29
28651,70,Troll,Rogue,Warsong Gulch,53,01/01/08 00:13:34
195,70,Troll,Rogue,Shattrath City,53,01/01/08 00:13:34
30974,70,Troll,Rogue,Zangarmarsh,103,01/01/08 00:13:34
15224,70,Troll,Rogue,Zangarmarsh,103,01/01/08 00:13:34
21810,70,Troll,Shaman,Orgrimmar,-1,01/01/08 00:13:39
22666,70,Troll,Shaman,Shadowmoon Valley,5,01/01/08 00:13:39
18610,70,Troll,Shaman,Shattrath City,5,01/01/08 00:13:39
1386,70,Troll,Shaman,Nagrand,5,01/01/08 00:13:39
663,70,Troll,Shaman,The Mechanar,5,01/01/08 00:13:39
21957,70,Troll,Priest,Blade's Edge Mountains,103,01/01/08 00:13:44
246,70,Troll,Priest,Warsong Gulch,19,01/01/08 00:13:44
27659,70,Troll,Priest,Eye of the Storm,174,01/01/08 00:13:44
18473,70,Troll,Priest,Terokkar Forest,79,01/01/08 00:13:44
22021,70,Troll,Priest,Terokkar Forest,103,01/01/08 00:13:44
22934,70,Troll,Mage,Blade's Edge Mountains,282,01/01/08 00:13:49
62348,70,Troll,Mage,Hellfire Peninsula,103,01/01/08 00:13:49
7087,70,Troll,Mage,Orgrimmar,204,01/01/08 00:13:49
25335,70,Troll,Mage,Alterac Valley,243,01/01/08 00:13:49
64784,70,Troll,Mage,Shattrath City,104,01/01/08 00:13:49
25748,70,Troll,Mage,The Botanica,259,01/01/08 00:13:49
19666,70,Troll,Mage,The Botanica,35,01/01/08 00:13:49
27081,70,Troll,Mage,Terokkar Forest,243,01/01/08 00:13:49
46188,70,Troll,Mage,The Underbog,35,01/01/08 00:13:49
12663,70,Troll,Mage,Zangarmarsh,103,01/01/08 00:13:49
65002,15,Undead,Warlock,Orgrimmar,282,01/01/08 00:13:54
25511,17,Undead,Rogue,Orgrimmar,101,01/01/08 00:13:54
64823,32,Undead,Rogue,Hillsbrad Foothills,-1,01/01/08 00:13:54
62410,15,Undead,Priest,Undercity,-1,01/01/08 00:13:54
64031,48,Undead,Warrior,Swamp of Sorrows,-1,01/01/08 00:13:54
65389,6,Undead,Warrior,Tirisfal Glades,-1,01/01/08 00:13:54
64609,43,Undead,Warrior,Stranglethorn Vale,108,01/01/08 00:13:54
22311,46,Undead,Mage,Badlands,282,01/01/08 00:13:54
26983,50,Undead,Warrior,Western Plaguelands,253,01/01/08 00:13:54
64904,23,Undead,Warlock,The Barrens,282,01/01/08 00:13:54
60628,48,Undead,Warlock,The Hinterlands,167,01/01/08 00:13:54
64604,18,Undead,Warlock,Silverpine Forest,273,01/01/08 00:13:54
22576,61,Undead,Warrior,Hellfire Peninsula,35,01/01/08 00:13:59
13980,61,Undead,Warrior,Hellfire Peninsula,35,01/01/08 00:13:59
61409,61,Undead,Warlock,Hellfire Peninsula,35,01/01/08 00:13:59
62987,63,Undead,Warrior,Hellfire Peninsula,282,01/01/08 00:13:59
60870,52,Undead,Rogue,Un'Goro Crater,9,01/01/08 00:13:59
34666,62,Undead,Warlock,Undercity,243,01/01/08 00:13:59
58800,58,Undead,Warrior,Swamp of Sorrows,167,01/01/08 00:13:59
32818,60,Undead,Mage,Western Plaguelands,167,01/01/08 00:13:59
60525,53,Undead,Rogue,The Barrens,53,01/01/08 00:13:59
33170,52,Undead,Priest,Felwood,282,01/01/08 00:13:59
30072,62,Undead,Mage,Zangarmarsh,167,01/01/08 00:13:59
21046,65,Undead,Warlock,Terokkar Forest,-1,01/01/08 00:14:04
45422,66,Undead,Rogue,Nagrand,216,01/01/08 00:14:04
63804,65,Undead,Mage,Blackfathom Deeps,273,01/01/08 00:14:04
2035,67,Undead,Priest,Blade's Edge Mountains,9,01/01/08 00:14:09
62591,68,Undead,Mage,Shadowmoon Valley,174,01/01/08 00:14:09
61883,69,Undead,Rogue,Warsong Gulch,291,01/01/08 00:14:09
11087,68,Undead,Warlock,Terokkar Forest,-1,01/01/08 00:14:09
21752,67,Undead,Mage,Nagrand,205,01/01/08 00:14:09
21976,68,Undead,Warlock,Zangarmarsh,103,01/01/08 00:14:09
22453,70,Undead,Mage,The Arcatraz,103,01/01/08 00:14:15
460,70,Undead,Mage,Blade's Edge Mountains,-1,01/01/08 00:14:15
354,70,Undead,Mage,Orgrimmar,5,01/01/08 00:14:15
24707,70,Undead,Mage,Orgrimmar,174,01/01/08 00:14:15
55614,70,Undead,Mage,Undercity,101,01/01/08 00:14:15
22039,70,Undead,Mage,Shadowmoon Valley,103,01/01/08 00:14:15
18411,70,Undead,Mage,Shadowmoon Valley,53,01/01/08 00:14:15
18863,70,Undead,Mage,Shadowmoon Valley,53,01/01/08 00:14:15
22171,70,Undead,Mage,Warsong Gulch,243,01/01/08 00:14:15
22737,70,Undead,Mage,Tirisfal Glades,103,01/01/08 00:14:15
10266,70,Undead,Mage,Shattrath City,19,01/01/08 00:14:15
345,70,Undead,Mage,Shattrath City,9,01/01/08 00:14:15
17738,70,Undead,Mage,Shattrath City,79,01/01/08 00:14:15
54869,70,Undead,Mage,The Underbog,35,01/01/08 00:14:15
19449,70,Undead,Mage,The Shattered Halls,167,01/01/08 00:14:15
22249,70,Undead,Mage,Ruins of Lordaeron,204,01/01/08 00:14:15
22321,70,Undead,Mage,The Steamvault,282,01/01/08 00:14:15
10543,70,Undead,Mage,Netherstorm,9,01/01/08 00:14:15
4141,70,Undead,Mage,Netherstorm,35,01/01/08 00:14:15
30452,70,Undead,Mage,Silverpine Forest,167,01/01/08 00:14:15
22454,70,Undead,Mage,The Mechanar,204,01/01/08 00:14:15
9695,70,Undead,Priest,Blade's Edge Mountains,204,01/01/08 00:14:20
57316,70,Undead,Priest,Hellfire Peninsula,35,01/01/08 00:14:20
941,70,Undead,Priest,Sethekk Halls,19,01/01/08 00:14:20
24390,70,Undead,Priest,Auchenai Crypts,174,01/01/08 00:14:20
29058,70,Undead,Priest,Orgrimmar,53,01/01/08 00:14:20
12930,70,Undead,Priest,Orgrimmar,-1,01/01/08 00:14:20
22176,70,Undead,Priest,Orgrimmar,101,01/01/08 00:14:20
25213,70,Undead,Priest,Shadowmoon Valley,62,01/01/08 00:14:20
13816,70,Undead,Priest,Warsong Gulch,99,01/01/08 00:14:20
13619,70,Undead,Priest,Tirisfal Glades,281,01/01/08 00:14:20
19566,70,Undead,Priest,Shattrath City,5,01/01/08 00:14:20
12386,70,Undead,Priest,Shattrath City,167,01/01/08 00:14:20
303,70,Undead,Priest,Shattrath City,103,01/01/08 00:14:20
27711,70,Undead,Priest,Shattrath City,103,01/01/08 00:14:20
23145,70,Undead,Priest,Durotar,174,01/01/08 00:14:20
25140,70,Undead,Priest,The Shattered Halls,103,01/01/08 00:14:20
48589,70,Undead,Priest,Elwynn Forest,103,01/01/08 00:14:20
45457,70,Undead,Priest,Arathi Basin,103,01/01/08 00:14:20
26610,70,Undead,Priest,Arathi Basin,204,01/01/08 00:14:20
2166,70,Undead,Priest,Arathi Basin,62,01/01/08 00:14:20
58987,70,Undead,Rogue,Blade's Edge Mountains,161,01/01/08 00:14:25
11705,70,Undead,Rogue,Sethekk Halls,19,01/01/08 00:14:25
52427,70,Undead,Rogue,Orgrimmar,104,01/01/08 00:14:25
1774,70,Undead,Rogue,Alterac Valley,5,01/01/08 00:14:25
22609,70,Undead,Rogue,Undercity,216,01/01/08 00:14:25
21950,70,Undead,Rogue,Undercity,174,01/01/08 00:14:25
10043,70,Undead,Rogue,Undercity,79,01/01/08 00:14:25
22519,70,Undead,Rogue,Twisting Nether,101,01/01/08 00:14:25
323,70,Undead,Rogue,Shattrath City,9,01/01/08 00:14:25
1094,70,Undead,Rogue,Shattrath City,103,01/01/08 00:14:25
63302,70,Undead,Rogue,Mana-Tombs,161,01/01/08 00:14:25
23291,70,Undead,Rogue,Ruins of Lordaeron,103,01/01/08 00:14:25
61755,70,Undead,Rogue,The Barrens,282,01/01/08 00:14:25
22456,70,Undead,Warlock,The Arcatraz,103,01/01/08 00:14:30
21905,70,Undead,Warlock,Hellfire Peninsula,167,01/01/08 00:14:30
47077,70,Undead,Warlock,Orgrimmar,204,01/01/08 00:14:30
9084,70,Undead,Warlock,Alterac Valley,205,01/01/08 00:14:30
722,70,Undead,Warlock,Undercity,62,01/01/08 00:14:30
782,70,Undead,Warlock,Undercity,9,01/01/08 00:14:30
1055,70,Undead,Warlock,Tirisfal Glades,5,01/01/08 00:14:30
18827,70,Undead,Warlock,Shattrath City,189,01/01/08 00:14:30
22410,70,Undead,Warlock,Shattrath City,101,01/01/08 00:14:30
18065,70,Undead,Warlock,Shattrath City,103,01/01/08 00:14:30
22703,70,Undead,Warlock,Terokkar Forest,103,01/01/08 00:14:30
16597,70,Undead,Warlock,The Underbog,103,01/01/08 00:14:30
11706,70,Undead,Warlock,Netherstorm,101,01/01/08 00:14:30
51246,70,Undead,Warlock,Zangarmarsh,5,01/01/08 00:14:30
17528,70,Undead,Warlock,Arathi Basin,-1,01/01/08 00:14:30
27288,70,Undead,Warlock,Arathi Basin,228,01/01/08 00:14:30
394,70,Undead,Warlock,Arathi Basin,35,01/01/08 00:14:30
23060,70,Undead,Warlock,The Mechanar,216,01/01/08 00:14:30
33016,70,Undead,Warlock,The Mechanar,204,01/01/08 00:14:30
9194,70,Undead,Warlock,The Mechanar,103,01/01/08 00:14:30
12166,70,Undead,Warrior,Blade's Edge Mountains,-1,01/01/08 00:14:35
23248,70,Undead,Warrior,Warsong Gulch,243,01/01/08 00:14:35
41829,70,Undead,Warrior,The Botanica,104,01/01/08 00:14:35
24158,70,Undead,Warrior,The Shattered Halls,103,01/01/08 00:14:35
24723,70,Undead,Warrior,Badlands,103,01/01/08 00:14:35
16797,70,Undead,Warrior,Mulgore,204,01/01/08 00:14:35
973,70,Undead,Warrior,Arathi Basin,167,01/01/08 00:14:35
65550,4,Blood Elf,Rogue,Eversong Woods,-1,01/01/08 00:14:40
65409,11,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 00:14:45
65403,11,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 00:14:45
65013,17,Blood Elf,Warlock,The Barrens,-1,01/01/08 00:14:45
65477,16,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 00:14:45
41252,12,Blood Elf,Paladin,Ghostlands,103,01/01/08 00:14:45
41436,17,Blood Elf,Paladin,Ghostlands,282,01/01/08 00:14:45
48234,20,Blood Elf,Warlock,Ghostlands,-1,01/01/08 00:14:45
64632,28,Blood Elf,Paladin,Orgrimmar,282,01/01/08 00:14:50
45704,28,Blood Elf,Hunter,Warsong Gulch,-1,01/01/08 00:14:50
63273,30,Blood Elf,Priest,Ashenvale,282,01/01/08 00:14:50
65420,21,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 00:14:50
64975,26,Blood Elf,Mage,Stonetalon Mountains,-1,01/01/08 00:14:50
64950,26,Blood Elf,Priest,Stonetalon Mountains,-1,01/01/08 00:14:50
65217,21,Blood Elf,Hunter,The Barrens,282,01/01/08 00:14:50
65322,22,Blood Elf,Rogue,The Barrens,-1,01/01/08 00:14:50
65230,23,Blood Elf,Hunter,The Barrens,-1,01/01/08 00:14:50
39253,25,Blood Elf,Rogue,The Barrens,-1,01/01/08 00:14:50
